List	ItemNumb	$Cond	$fullitem	$Detail	$DetailPlace	DetailWC	$DetailClause	QuestPresent	$Question	ButtonPress	CorrectResp
6	65	"CE.M"	"*Korean babies are considered to be one year \n\nold upon birth.* The second birthday* is celebrated* \n\nduring the* waxing* of the first moon each* \n\nlunar year,* so* Korean children* can differ in* age by as much as two \n\nyears from their* American counterparts.* All Koreans born in \n\nthe same year are effectively the* same age.*"	"waxing"	"cause"	19	"2nd"	0	"empty"	0	0
6	66	"F"	"Prohibition demonstrated that laws have little power over the people. \n\nDuring Prohibition, otherwise law-abiding citizens overwhelmed police with \n\ntheir willingness to disregard the law. Police also felt little motivation \n\nto arrest citizens for indulging in an activity of which they themselves \n\npartook. In the end, people, not Congress, decide what laws to keep."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	67	"F"	"C++ is a dangerous but powerful computing language. It allows for \n\nlow-level manipulation of memory that can cause deep-seated and difficult \n\nto fix bugs in final programs. But that very same ability to manipulate \n\nmemory allows programmers to create well-optimized and concise programs \n\nthat virtually run the world."	"empty"	"empty"	0	"empty"	1	"Were the people of the Grave Creek Mound a mining people?"	3	0
6	68	"CE.B"	"*Animal behaviorists were interested in studying bottlenose dolphins in \n\nthe wild.* Because* the scientists* spent months in* the* Indian* Ocean tracking* \n\nthe dolphins,* the dolphins* noticed and* approached diving teams of \n\nscientists* with curiosity.* They now operate interactive \n\ndolphin tours out of the harbor for* enthusiastic tourists.*"	"Indian"	"cause"	19	"2nd"	0	"empty"	0	0
6	69	"F"	"Louis-Auguste was the last real monarch of France. While hated for the \n\nway his deregulation of the grain market affected commerce, he wasn't all \n\nbad. He tried to abolish serfdom, increase tolerance toward non-Catholics, \n\nand rescind laws requiring baptism. He also supported the United States \n\nduring the Revolutionary War."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	70	"F"	"The Midwest has a surprising amount of environmental diversity. For \n\nexample, Lake Michigan is big enough that you won't know you're not \n\nsurfing in the Atlantic as you ride the waves. And the dunes off of Lake \n\nMichigan might even make you think you're visiting the desert. It's a \n\npopular vacation spot for locals."	"dunes"	"empty"	0	"empty"	0	"empty"	0	0
6	71	"F"	"The Theremin is an early electronic musical instrument controlled without \n\nthe need for physical contact. The contactless mechanism made control of \n\nthe pitch difficult for even experienced players, but its novel sound made \n\nit worth the extra effort. Despite some waning in popularity, the Theremin \n\nstill has a niche following today."	"waning"	"empty"	0	"empty"	0	"empty"	0	0
6	72	"F"	"The Song dynasty controlled much of what is now modern day China during \n\nthe 11th century. This was a period of innovation in China. Gunpowder, \n\ncompasses and bank notes were all invented by the Chinese of this era. \n\nThe use of paper money makes this government the first capitalist regime \n\nin history."	"Capitalist"	"empty"	0	"empty"	0	"empty"	0	0
6	73	"F"	"Art is loosely defined as the creation or destruction of something. Some \n\nartists believe that everything an artist does is art. This can include \n\nmundane tasks such as cleaning or mailing a letter. While widely \n\nacknowledged within the art world, this is not a take on art that the \n\ngeneral public usually accepts."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	74	"F"	"Stress is a culprit behind many bodily ailments. Long-term stress can lead \n\nto a breakdown among the neural networks of the hypothalamus. \n\nAdditionally, chronic stress has been linked to ulcers among those with \n\npoor stress-release outlets. Exercise can be particularly important among \n\nthose with high-stress jobs."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	75	"CE.B"	"*Gilbert's syndrome prevents the body from properly processing \n\nbilirubin.* Because* episodes of jaundice* may be* triggered by menstruation \n\nin those with the* liver disorder,* the symptoms* are more* pronounced among \n\npopulations of adult women with the* immunodeficiency* disease \n\ndiagnosis.* Most of the side effects of the disorder are manageable with \n\nminimal* medical intervention.*"	"immunodeficiency"	"effect"	37	"3rd"	0	"empty"	0	0
6	76	"F"	"Perhaps unsurprisingly, Europeans were one of the last to adopt guns as \n\nweapons for warfare. After the invention of gunpowder by the Chinese, it \n\ntravelled East through Arabia, where, in the 16th century, its usage \n\nradically changed warfare. The major players in the Middle East became \n\nknown as the Gunpowder Empires."	"16th"	"empty"	0	"empty"	0	"empty"	0	0
6	77	"EC.M"	"*Johnny Appleseed was really a missionary and gardener named John \n\nChapman.* Johnny Appleseed* was a welcome* presence in many \n\ncabins throughout the* American frontier* because* John Chapman* distilled his* \n\napples in* hickory* wood vats for the production of* alcoholic cider.* \n\nIt's no surprise that the history of his apples became memorialized* \n\nin song.*"	"hickory"	"cause"	32	"3rd"	1	"Did the Song Dynasty invent the compass?"	1	1
6	78	"F"	"The emergence of prison unions is a relatively recent phenomenon, and with \n\nunions come strikes. There are split opinions among the general public \n\nabout allowing prisoners to form unions, but prison strikes channel \n\nsuppressed rage into constructive discourse between the inmates and the \n\nwardens. This reduces the risk of harm for all involved."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	79	"F"	"The bubonic plague has killed over 50 million people across Asia and \n\nEurope. The Mongolian steppes are still inhabited by a rodent host that \n\ncarries the plague virus, but people who acquire the bubonic plague today \n\noften recover from the illness. The last deadly outbreak was in China in \n\nthe mid-19th century."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	80	"EC.B"	"*The red-shanked douc is an endangered \n\nspecies of monkey.* The reason* the primates' habitat* has been* \n\nshrinking down in* Indonesia* to dangerously* \n\nlow levels* is* increased tourism* has created a* need to develop \n\npreviously* forested areas.* British conservationists are \n\nattempting to tag and track the remaining populations living in* the region.*"	"Indonesia"	"effect"	20	"3rd"	0	"empty"	0	0
6	81	"EC.B"	"*Las Vegas is a city known for the neon signs illuminating its \n\nmany hotels.* The reason* many hotels* have removed* their well-known neon \n\nsigns to make a classier* visual statement* is* the Excalibur hotel* found \n\nsuccess* in the* 1990s* by emphasizing fantasy* over flash.* The process is \n\nchanging the landscape of* the city.*"	"1990s"	"cause"	39	"3rd"	0	"empty"	0	0
6	82	"EC.M"	"*The Panama Canal provides quick access from the US East \n\nCoast to Asia.* Cargo ships* are increasingly* using the \n\nSuez Canal in Egypt to* reach Asia* because* the canal* charges heavy* \n\ntolls based on the ship's* length* for transport through* its lifts.* \n\nThe canal recently completed an expansion to allow larger ships \n\nthrough* the passage.*"	"length"	"cause"	37	"3rd"	0	"empty"	0	0
6	83	"EC.B"	"*Al-Khazneh is an elaborate temple with ornate murals carved from a cliff face \n\nin the ancient city of Petra.* The reason* the ruin* has receded* during the \n\nlast* ten* years by* over 40mm* is* the stone* is not roped* off from the \n\nprobing hands of* curious tourists.* The site has been designated a World* \n\nHeritage Site.*"	"ten"	"effect"	29	"3rd"	0	"empty"	0	0
6	84	"F"	"Most of Earth has been thoroughly explored and cartographers have precise \n\nmaps of seemingly every rock and hill. However, sometimes the maps are \n\njust plain wrong. For example, scientists were recently visiting Sandy \n\nIsland in the Coral Sea only to discover that the island does not exist \n\nand never did."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	85	"F"	"If you look at a microwave closely, you'll see small holes in a metal \n\nsheet beyond the glass. These holes allow people to visualize the \n\ncontents. They must be small enough that they block the micro waves that \n\nare heating the food from escaping. Glass does nothing to protect people \n\nfrom damaging waves."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	86	"EC.N"	"*Valhalla is where the Norse god Odin honors warriors who have died \n\nin battle.* The god* spoils the* heroes with as much food \n\nand drink as* they want.* The revered Odin* will need* warriors to \n\nbattle against the* wolf* Fenrir* during Ragnarok.* It is a battle in \n\nwhich all are doomed* to die.*"	"wolf"	"cause"	39	"3rd"	0	"empty"	0	0
6	87	"EC.N"	"*The Monkey King is a Chinese trickster known for playing pranks on \n\nthe gods.* The Monkey King* was assigned to* protect the horses \n\namong the imperial* prairies* of Heaven.* The Jade Emperor* wanted to* \n\nreduce the free time the monkey had for* causing mayhem.* The Monkey King viewed \n\nit as menial labor* and revolted.*"	"prairies"	"effect"	27	"3rd"	0	"empty"	0	0
6	88	"EC.N"	"*Timbuktu is a city located in the country of Mali in \n\nNorth Africa.* Early traders* used the city* as a hub for the \n\nexchange of* exotic goods.* The ancient city* was built* \n\ndirectly to the* south* of the* Niger River.* Rumors about the city spread \n\nalong the river and enshrouded it* in mysticism.*"	"south"	"cause"	36	"3rd"	0	"empty"	0	0
6	89	"F"	"Archaeology in Israel is complicated by its numerous layers of history. \n\nArchaeologists want to uncover the bottom layers to investigate the \n\nearliest evidence of civilization, but in doing so they would have to \n\ndestroy all the layers between the top and the bottom, and millennia of \n\nhistory would be lost forever."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	90	"F"	"Only one species of penguin lives above the equator, and no, its home is \n\nnot in Greenland or other cold countries. This penguin makes its home \n\namong the Galapagos Islands. It has not evolved into a warm-weather bird, \n\neither. Rather, a special current brings cold waters to the warm islands."	"Greenland"	"empty"	0	"empty"	0	"empty"	0	0
6	91	"F"	"Atmospheric pressure is one thousand times greater at the deepest levels \n\nof the ocean. With modern technology, scientists for the first time can \n\njourney lower than ever before to understand deep sea life. They have \n\nfound many new species, but they have not figured out how to keep them \n\nalive at the surface."	"lower"	"empty"	0	"empty"	0	"empty"	0	0
6	92	"F"	"Names of wine reflect more than the taste or grape used to make them. Wine \n\nnames reflect their region of origin. For example, champagne legally \n\nrefers only to wine made in Champagne, France, though imitation sparking \n\nwines are made world wide. Another such wine is port, which refers only \n\nto wine made in Portugal."	"port,"	"empty"	0	"empty"	0	"empty"	0	0
6	93	"CE.N"	"*Big Foot-like creatures are said to have lived alongside American Indians \n\nnear Omaha, Nebraska.* Fishing production* diminished in* the \n\nsummer months among* the villages.* The creatures* were blamed for* stealing \n\nfish from* lakes* in* the area.* Reverend Elkanah recorded these stories \n\nwhile he lived among* the people.*"	"lakes"	"effect"	33	"3rd"	0	"empty"	0	0
6	94	"F"	"Technology from WWII opened new doors for the exploration of Earth. A \n\nGerman missile was repurposed to launch high above Nevada with a camera \n\nin tow. The camera parachuted back to Earth in a metal container unharmed \n\nand the first images from space were available for study."	"empty"	"empty"	0	"empty"	1	"Have your read anything about archaeologists yet?"	1	1
6	95	"CE.B"	"*Marine biologists are studying the migration paths of the \n\ngiant squid.* Because* the giant squid* is a reclusive* deep-sea dwelling \n\nanimal inhabiting mostly* Arctic waters,* the scientists* are tracking the* \n\nsquid's main predator, the sperm whale, near* Canada's* east coast.* \n\nThe squid can be shot with a tracker to determine the range of* their \n\nterritory.*"	"Canada's"	"effect"	38	"3rd"	0	"empty"	0	0
